age,education-num,marital-status,occupation,sex,capital-gain,native-country
46,9,2,3,1,15024,38
52,13,2,3,1,0,38
30,9,4,7,0,0,20
48,9,2,6,1,0,38
45,3,2,2,1,0,38
40,16,2,9,1,0,38
44,13,2,0,1,3103,38
40,4,2,6,1,0,24
37,13,2,12,1,0,38
38,14,4,3,0,0,38
25,9,4,5,1,0,38
31,12,2,2,1,0,38
50,9,2,2,1,0,38
61,13,2,9,1,0,38
66,13,2,11,1,20051,38
58,13,2,3,1,0,38
62,10,0,0,1,0,38
28,9,4,7,1,0,38
38,9,2,2,1,0,38
20,10,4,0,0,0,38
29,9,2,2,1,0,38
48,13,2,3,1,0,38
46,9,4,7,0,0,38
29,9,2,2,1,0,38
40,9,2,2,1,0,38
47,10,2,3,1,0,38
30,13,4,9,1,0,19
27,9,2,2,1,0,38
41,10,2,2,1,0,38
27,9,2,13,1,0,38
46,13,2,3,1,0,38
48,16,0,9,1,0,38
70,9,2,3,1,0,38
22,9,2,4,1,0,38
57,13,2,3,1,0,29
40,9,6,11,0,0,38
43,13,2,2,1,7298,38
45,14,2,3,1,0,38
39,12,2,6,1,0,38
34,13,4,6,0,0,38
56,6,2,0,1,0,38
47,12,2,0,1,0,38
52,11,2,3,1,0,38
51,9,2,4,1,4386,38
50,9,2,5,1,0,38
34,11,2,3,0,0,32
49,9,2,10,1,0,38
44,13,2,3,1,15024,38
56,14,2,9,1,0,38
31,10,2,3,1,0,38
22,13,4,9,0,0,38
19,8,4,5,1,0,38
43,5,4,6,0,0,38
43,13,2,0,0,0,29
43,14,2,9,1,0,38
44,13,0,3,0,0,38
37,9,2,3,1,0,38
31,10,2,9,1,0,38
49,9,2,4,1,0,38
44,14,2,3,1,0,38
40,9,2,13,1,0,38
49,11,2,12,1,3103,38
26,10,4,3,0,0,38
29,9,2,13,1,0,38
32,13,2,9,1,0,38
37,9,2,4,1,0,38
42,13,2,9,1,5013,38
52,10,0,11,0,0,38
39,13,2,9,1,0,38
50,14,2,3,1,0,38
35,15,2,9,1,0,38
39,12,4,11,0,0,38
27,9,4,0,1,0,38
33,9,2,2,1,0,38
24,13,4,11,0,0,38
60,9,0,2,1,0,38
70,4,6,7,0,0,38
31,9,2,2,1,0,38
37,13,2,3,1,7298,38
43,9,0,0,1,0,38
54,13,2,11,1,0,38
48,14,1,5,0,10520,38
49,9,2,6,1,0,38
27,12,2,2,1,0,38
38,10,5,0,0,0,38
63,9,4,3,1,0,38
39,9,2,2,1,0,38
57,11,2,3,1,15024,38
27,15,2,9,0,0,38
30,10,4,3,0,0,38
48,13,4,9,0,0,25
63,4,6,7,0,0,38
23,13,4,11,1,0,38
38,13,2,3,1,0,38
26,13,4,12,0,0,38
44,15,5,9,0,0,38
44,12,0,12,1,0,38
46,13,2,5,1,7688,38
41,15,2,9,1,0,38
35,11,4,10,1,10520,38
27,9,2,6,0,0,5
30,13,4,9,1,0,38
50,9,0,0,0,0,29
53,13,2,10,1,7688,38
27,7,4,2,1,0,38
67,10,0,7,0,0,38
56,9,0,0,0,0,38
38,14,1,3,1,0,38
46,14,2,9,1,0,38
53,9,2,2,1,0,38
34,9,4,0,1,0,38
38,9,4,7,0,0,38
36,14,2,3,1,0,38
43,13,2,3,1,0,38
34,10,0,7,0,0,38
31,14,2,3,1,0,38
34,9,4,0,0,0,38
34,13,2,9,1,0,28
45,9,2,11,0,0,38
45,10,2,9,1,0,38
28,11,0,3,1,10520,38
63,13,2,3,1,10605,38
25,9,2,2,1,0,38
34,10,2,3,1,0,38
30,11,4,9,1,0,38
58,9,2,2,1,0,38
53,9,2,3,1,0,38
32,9,0,2,1,0,38
34,10,2,2,1,0,38
53,9,0,13,1,0,38
40,9,5,0,0,0,38
39,13,0,3,0,13550,38
33,13,2,9,1,0,38
44,13,0,9,1,0,38
50,5,2,2,1,0,38
42,9,2,7,1,0,38
29,9,2,11,1,0,38
37,12,2,9,0,99999,38
62,9,6,0,0,0,38
54,13,2,9,1,0,38
27,11,4,3,1,0,38
35,10,2,12,1,0,38
52,9,2,11,1,7298,38
26,9,4,0,0,0,38
39,9,0,7,0,0,38
46,14,1,3,0,10520,38
63,9,2,5,1,0,38
23,9,4,4,1,0,38
44,10,0,6,1,0,38
37,11,4,9,0,5455,38
26,6,2,13,1,0,38
20,9,4,13,1,0,38
33,13,2,3,0,0,38
62,9,2,0,1,0,38
23,9,2,7,1,0,38
38,13,2,3,1,0,38
28,9,4,11,1,0,38
25,4,2,5,1,0,25
32,9,2,2,1,2407,38
20,9,2,12,1,0,38
58,9,2,3,1,7688,38
34,9,2,2,1,0,38
41,14,2,9,1,0,38
58,13,2,11,0,15024,38
59,9,2,13,1,0,38
31,9,2,3,0,15024,38
53,14,2,3,1,0,38
29,11,4,0,0,0,38
55,10,2,0,1,0,38
44,11,6,9,0,0,38
25,13,4,7,0,2597,38
20,10,4,0,0,0,38
33,15,4,9,0,0,38
70,10,2,11,1,10566,38
28,10,2,11,1,0,38
43,9,2,3,1,0,38
47,4,2,6,0,0,38
33,9,6,11,0,0,38
20,9,5,6,1,0,38
39,12,4,9,1,0,38
32,13,2,11,1,0,38
25,14,4,9,0,0,38
39,14,2,9,1,0,38
54,14,2,9,1,0,38
35,9,2,3,1,0,38
50,13,4,9,0,0,38
56,10,2,11,1,0,38
62,14,5,9,0,0,38
26,13,4,9,0,0,38
37,9,2,2,1,0,38
45,10,0,0,1,0,38
43,9,3,2,1,0,38
35,15,2,9,1,0,38
72,9,2,9,1,0,38
31,16,2,9,1,0,2
66,9,2,9,1,9386,38
34,9,2,13,1,0,38
33,9,2,11,1,0,38
47,12,0,0,1,0,38
18,7,4,5,1,0,38
39,13,2,9,1,0,38
61,10,2,11,1,0,38
26,10,2,0,0,0,38
48,3,0,6,0,0,5
45,10,2,3,1,7688,38
34,15,2,9,1,0,38
34,13,2,3,1,0,38
28,9,2,2,1,0,31
31,15,4,9,1,0,38
40,13,4,3,1,0,38
40,13,4,0,0,0,38
44,10,2,9,1,0,38
55,6,2,13,1,0,38
33,13,2,9,1,0,38
25,9,4,5,1,0,38
34,12,2,9,1,0,38
37,10,2,2,1,0,38
39,13,2,3,1,0,38
38,10,2,3,1,0,38
59,6,2,4,1,0,38
45,10,2,6,1,0,38
41,8,0,11,1,7430,33
23,13,4,9,0,0,38
38,12,2,3,0,0,38
45,12,0,0,1,0,38
37,10,0,7,0,0,38
48,14,2,9,1,0,38
59,12,2,3,1,0,38
54,10,2,4,1,0,38
25,10,2,7,1,0,38
38,10,4,0,0,0,38
47,7,4,6,0,6849,38
51,11,0,12,1,0,38
36,10,0,0,0,0,38
44,10,0,0,0,0,38
49,9,2,3,1,0,38
46,12,2,2,1,0,38
25,13,2,9,1,0,38
42,9,2,2,1,0,38
35,12,2,0,1,0,38
37,10,2,2,1,4386,38
40,10,4,2,1,0,38
46,13,2,9,1,15024,38
44,9,2,2,1,0,30
45,14,2,9,1,0,38
23,10,4,9,1,0,38
26,9,4,6,0,0,38
24,13,2,9,1,0,38
68,13,2,3,1,0,38
35,10,2,6,1,4386,38
23,10,4,2,1,0,38
43,10,4,5,1,0,38
46,11,2,2,1,0,38
42,10,4,13,0,0,38
55,13,2,3,1,0,38
28,9,2,5,1,0,38
26,9,2,3,1,0,27
20,9,2,5,1,0,38
42,13,2,11,1,0,38
43,10,0,6,1,0,38
36,13,2,11,1,0,38
36,14,2,9,1,0,38
28,9,0,7,0,0,38
32,9,2,0,1,0,38
46,11,2,12,1,0,38
30,10,4,2,1,0,38
35,10,2,11,1,0,38
54,10,0,11,0,0,38
43,9,2,0,1,0,38
46,6,2,5,1,0,38
20,8,4,6,1,0,38
40,9,2,11,1,0,38
59,15,2,9,1,99999,18
29,10,0,2,1,0,38
39,15,4,9,0,14084,38
28,9,2,3,1,0,38
42,12,0,9,0,8614,38
31,9,4,10,1,0,38
28,13,2,11,1,0,38
35,16,4,9,1,0,38
43,9,2,6,1,0,38
45,10,2,10,1,0,38
30,9,2,5,1,0,38
47,12,2,0,0,0,21
38,12,2,9,1,0,8
33,11,4,9,0,10520,38
43,13,2,9,1,0,38
37,9,5,9,0,0,38
88,15,2,9,1,0,38
49,9,2,6,1,0,38
69,9,2,13,1,0,38
41,13,2,9,0,0,38
50,9,0,2,1,0,32
40,9,2,8,0,0,38
36,10,2,6,1,0,38
40,9,0,12,0,0,38
25,9,4,6,0,0,38
23,9,4,11,1,0,38
33,13,2,7,0,0,38
31,5,2,6,1,3137,25
37,9,2,11,1,0,38
24,9,2,2,1,0,38
46,13,2,11,1,0,38
39,13,0,12,1,0,38
43,13,2,0,1,0,38
37,11,2,2,1,0,38
33,10,2,7,1,0,38
46,10,2,2,1,0,38
27,12,4,11,1,0,38
58,10,0,6,1,0,25
22,13,4,9,0,14344,38
44,9,2,13,1,0,38
44,13,2,3,1,0,38
30,9,2,10,1,0,38
30,14,2,9,1,0,38
36,9,2,7,0,0,38
50,14,0,3,0,25236,38
46,10,2,3,1,0,38
47,13,2,9,1,15024,38
34,10,2,3,1,0,38
56,10,2,3,0,0,18
34,10,0,9,1,0,10
40,14,2,3,1,0,38
35,10,2,2,1,0,38
24,9,4,5,1,0,38
49,10,2,2,1,0,38
61,9,2,5,1,0,38
21,9,2,2,1,0,38
26,9,0,6,1,0,38
23,9,4,12,1,0,38
49,14,5,9,0,0,38
37,9,2,11,1,0,38
34,13,2,3,1,0,38
48,13,0,11,1,0,38
41,9,2,6,1,0,38
28,13,4,3,1,0,38
47,13,0,10,1,0,38
29,11,2,2,1,0,38
36,9,4,0,0,0,38
46,9,2,0,0,7688,38
35,9,2,2,1,0,38
49,9,2,2,1,0,38
50,12,2,3,0,0,38
45,10,2,13,1,7298,38
49,10,2,3,1,15024,38
22,9,4,11,1,0,38
21,10,4,5,1,0,38
29,10,2,2,1,0,38
41,14,0,9,0,0,38
45,13,2,9,1,0,38
44,9,2,2,1,3137,38
57,13,2,10,1,0,38
46,15,2,9,1,99999,38
42,9,5,11,0,0,38
20,10,4,7,1,0,38
28,2,2,6,1,0,25
44,9,2,8,1,7298,38
51,9,2,0,1,0,38
47,10,0,0,0,0,38
44,14,2,9,1,0,38
38,9,2,2,1,0,38
35,10,2,9,1,0,38
41,13,2,12,1,0,38
45,14,2,9,1,0,8
61,10,2,11,1,7688,38
46,14,0,3,0,0,38
46,2,5,7,0,0,25
25,10,4,0,1,0,38
35,14,4,2,1,0,38
34,9,2,13,1,0,38
49,4,2,6,0,0,16
59,5,5,6,0,0,25
21,11,4,7,0,0,38
37,5,2,2,1,0,38
28,13,4,3,1,0,38
45,11,2,2,1,0,1
21,9,4,6,1,2176,38
22,10,4,0,1,0,38
37,13,2,3,1,0,38
57,5,6,7,1,0,38
46,6,0,0,1,0,38
37,9,2,0,0,0,38
34,9,2,2,1,0,38
54,9,2,3,1,5178,38
29,9,4,11,0,0,38
28,13,2,9,1,0,38
31,10,2,0,0,0,38
48,14,2,9,1,0,7
45,9,2,6,1,0,38
26,7,2,0,1,0,38
25,9,4,6,1,0,38
26,13,4,3,1,0,38
43,13,2,9,1,0,38
31,13,2,11,1,0,38
19,9,4,0,0,0,38
46,9,2,2,1,14344,38
53,11,0,12,1,0,38
42,11,2,2,1,0,38
67,10,2,11,1,0,38
27,9,4,2,1,0,38
43,9,2,6,0,0,11
55,9,0,3,0,0,38
60,10,3,6,1,0,38
25,13,4,11,1,0,29
58,10,2,9,1,0,38
24,9,2,2,1,0,38
56,8,2,2,1,0,21
45,9,2,2,1,0,38
38,13,3,2,1,0,5
29,13,4,11,1,0,38
18,9,4,5,1,0,38
46,9,2,11,1,0,38
20,10,4,0,0,0,38
48,13,2,3,1,0,22
46,15,2,9,1,0,38
52,10,2,0,1,0,38
53,7,2,6,1,0,38
28,10,2,9,0,7688,38
59,4,2,2,1,0,38
37,13,2,9,1,0,38
30,11,2,13,1,0,38
39,11,2,12,1,0,29
19,9,4,9,0,0,38
19,10,4,0,0,0,38
26,10,4,0,0,0,38
33,13,2,3,1,0,38
40,12,4,12,1,0,38
24,11,2,0,0,0,38
26,9,4,0,0,0,38
41,6,0,11,1,0,38
49,10,4,0,0,0,38
25,9,2,5,1,0,38
19,9,4,0,1,0,31
40,9,2,2,1,0,38
52,6,2,11,1,4064,38
29,13,4,0,0,0,1
25,9,2,13,1,0,38
44,13,2,6,0,4934,38
42,10,2,3,1,15024,38
54,10,2,3,1,0,38
90,13,2,9,1,10566,38
40,9,2,3,1,7688,38
44,10,2,3,1,0,38
52,10,2,11,1,7298,38
28,10,2,7,1,0,38
63,9,0,0,0,0,38
37,9,2,2,1,0,38
59,16,2,9,1,0,38
25,9,4,0,0,0,38
25,9,2,13,1,0,38
47,9,2,2,1,0,38
56,13,2,9,1,0,38
33,16,4,9,1,0,38
39,9,0,9,0,4650,38
44,10,5,11,0,0,38
27,7,2,2,1,0,25
40,13,4,0,1,0,38
55,9,0,0,0,0,38
50,13,2,4,1,7688,24
36,13,2,9,1,7688,38
39,13,2,9,0,0,38
41,10,2,2,1,0,38
23,10,2,5,1,0,38
30,13,2,11,1,0,38
34,9,0,13,0,1151,10
58,9,3,7,0,0,38
34,10,4,10,1,0,38
45,4,2,3,1,0,38
51,11,2,3,1,0,38
36,13,2,9,1,0,38
55,5,2,2,1,0,38
39,13,2,9,0,0,38
19,9,4,13,1,0,38
39,14,3,9,0,14084,38
55,13,2,10,1,0,38
27,10,2,3,1,0,38
43,12,0,2,1,0,38
51,13,2,3,1,0,38
34,8,2,7,1,0,5
39,15,2,9,1,0,38
65,13,2,3,1,99999,38
64,9,2,3,1,0,38
32,10,2,11,1,0,38
41,14,2,3,1,0,38
36,14,4,9,0,0,38
58,9,2,2,1,0,38
46,12,2,3,1,15024,38
36,9,2,3,1,0,38
60,10,2,11,1,0,38
35,9,2,7,0,0,38
22,9,4,2,1,0,38
21,4,4,4,1,0,38
52,9,0,6,0,0,38
41,13,2,11,1,15024,38
48,10,2,3,1,0,38
48,14,2,9,1,0,38
52,9,0,11,0,0,38
42,10,0,2,1,0,38
46,10,2,3,1,0,38
47,10,2,3,1,0,38
58,10,0,2,1,0,38
38,4,2,0,1,0,38
58,9,2,4,1,0,38
42,13,2,3,1,0,38
33,10,2,10,1,0,38
30,13,2,9,1,0,38
45,13,2,3,1,15024,38
33,13,0,9,0,914,10
67,14,2,3,1,0,38
44,9,2,4,1,0,38
27,7,0,6,0,0,38
52,9,2,3,1,15024,38
33,13,2,11,1,0,38
38,10,2,3,1,0,38
52,15,2,11,1,0,38
27,9,4,0,1,0,38
29,12,2,2,1,0,38
43,9,2,2,1,0,38
42,13,4,3,1,0,38
53,5,2,7,1,0,5
53,9,0,0,0,0,38
39,10,4,6,1,0,29
24,9,4,6,0,0,38
23,9,4,0,1,0,38
35,10,2,2,1,0,38
38,11,2,3,1,0,38
40,13,2,3,1,0,38
36,14,2,9,1,0,38
50,10,2,11,1,0,38
52,11,2,10,1,0,38
30,13,4,3,1,0,38
39,14,4,9,1,0,38
59,10,0,7,1,0,38
36,9,2,2,1,0,38
38,15,3,9,0,14084,38
20,12,4,0,1,0,38
44,9,5,0,0,0,32
35,14,2,11,1,0,38
21,9,4,0,0,0,38
36,9,4,5,1,0,38
53,9,2,13,1,0,38
62,3,2,4,1,0,29
30,9,4,0,1,0,38
43,14,2,9,0,0,38
34,10,4,5,1,0,38
25,9,4,13,1,0,38
28,9,2,6,1,0,38
56,5,2,7,1,0,38
53,8,2,2,1,0,38
40,11,2,9,1,0,38
41,9,4,11,1,0,38
47,13,2,9,1,15024,38
27,10,4,5,1,0,38
46,10,4,5,1,0,38
49,9,2,3,1,7298,38
46,9,2,0,0,0,38
23,9,5,5,0,0,38
51,9,2,2,1,0,38
28,9,2,0,1,0,38
67,9,6,0,0,0,38
49,9,2,2,1,0,38
33,10,0,0,0,0,38
29,13,2,11,1,0,38
31,9,2,5,1,0,38
57,9,2,2,1,0,38
31,9,6,0,0,0,38
29,9,2,6,1,0,38
55,11,6,3,0,0,38
49,9,2,2,1,0,38
50,10,2,2,1,7688,38
50,6,0,11,0,0,38
19,10,4,0,0,0,38
42,9,2,2,1,0,38
23,9,4,6,1,0,38
46,10,2,11,1,0,38
57,15,2,13,1,15024,38
45,11,2,9,0,0,38
24,9,4,2,1,0,38
52,13,2,3,1,0,38
53,9,0,11,0,2597,38
23,10,4,5,0,0,38
58,9,2,11,0,0,11
48,12,2,0,0,7688,38
33,11,0,0,0,0,9
34,9,0,0,0,0,38
34,11,4,7,1,0,38
47,11,2,3,1,0,38
47,6,2,6,1,0,38
51,14,2,9,1,0,1
51,10,2,12,1,0,38
50,9,2,2,1,0,38
24,8,4,11,1,0,38
23,10,5,0,0,0,38
42,10,2,2,1,0,38
32,9,1,2,1,0,38
49,13,2,3,1,0,38
51,10,2,3,1,0,38
26,9,2,0,1,0,38
48,14,2,11,1,0,8
52,10,2,3,0,0,38
39,13,4,9,0,0,38
46,14,2,3,1,0,38
34,10,2,9,1,0,38
48,13,0,11,1,0,38
51,14,2,9,1,0,38
45,9,0,3,0,0,38
39,9,2,13,1,0,38
47,14,2,9,1,0,38
38,13,2,9,1,0,38
41,9,2,3,1,0,38
46,13,2,3,1,0,38
30,9,4,0,1,0,38
31,13,4,3,0,13550,38
23,10,4,7,0,4650,38
58,6,4,2,1,0,11
45,14,2,3,1,0,38
46,13,2,2,1,0,38
32,9,2,0,1,0,38
34,14,4,9,0,0,38
25,9,5,10,1,0,38
52,4,2,2,1,0,38
32,12,2,12,1,0,38
22,9,4,0,0,0,25
19,10,4,0,1,0,38
46,16,4,9,1,0,38
66,9,6,0,0,0,38
62,13,0,9,0,0,38
26,10,2,6,0,0,38
51,9,2,3,1,5178,38
52,10,2,3,0,0,38
33,14,2,9,1,0,38
38,12,0,3,0,0,38
24,9,4,7,1,0,38
29,9,2,2,1,0,38
28,6,4,6,0,0,38
50,9,2,9,1,99999,38
37,13,2,0,0,0,38
55,14,2,9,1,0,38
24,14,2,9,0,0,38
24,10,4,0,0,0,38
35,9,2,2,1,99999,38
53,14,2,3,0,0,38
39,13,4,3,1,0,38
23,9,4,3,1,0,38
34,13,2,11,1,0,38
27,9,4,6,0,0,38
58,10,2,4,1,0,38
43,14,6,3,1,4934,38
41,14,2,3,1,0,38
46,13,2,9,1,0,38
45,13,2,3,1,0,38
46,7,2,7,1,7688,38
36,9,2,11,1,0,38
29,9,2,7,1,0,38
45,10,2,9,1,0,38
42,12,2,9,1,0,38
29,16,2,9,1,0,38
47,5,4,7,0,0,38
25,13,4,11,1,0,38
45,9,2,12,1,15024,38
38,10,2,0,0,0,38
36,11,2,10,1,0,38
61,15,2,9,1,0,38
46,13,2,2,1,0,38
42,10,2,10,1,0,38
42,13,2,0,1,0,38
40,12,2,12,1,0,38
23,13,4,9,1,0,38
46,10,2,11,1,5178,38
35,9,4,6,1,0,38
59,9,2,2,1,0,38
47,11,2,3,1,15024,38
37,10,4,12,0,0,38
38,14,0,3,1,0,38
59,9,4,0,1,0,38
40,12,2,3,1,0,38
26,9,4,13,1,0,38
42,13,2,9,1,5178,38
44,13,2,9,1,0,38
44,14,2,11,1,0,38
46,9,2,6,1,0,38
37,9,2,7,1,0,4
45,13,6,7,0,0,29
32,11,4,2,1,0,20
25,10,2,4,1,0,38
35,9,2,2,1,0,38
56,12,2,4,0,0,38
37,12,0,2,1,0,38
26,9,4,0,1,0,38
59,9,2,0,0,0,38
43,10,2,2,1,5178,38
24,12,5,2,1,8614,38
29,10,2,2,1,0,38
43,10,0,0,0,0,38
37,10,2,6,1,0,38
43,5,0,13,1,0,38
67,4,2,4,1,0,38
42,13,2,0,1,3103,32
54,9,2,2,1,0,38
52,10,4,9,0,0,38
55,9,2,2,1,4386,38
51,14,2,3,1,15024,38
60,13,2,0,1,0,38
52,10,2,2,1,0,38
18,10,4,0,1,0,38
42,13,4,3,1,0,38
28,13,0,9,0,0,38
46,9,4,0,0,0,38
58,13,0,11,1,0,38
29,11,2,4,1,0,38
20,9,4,0,1,0,38
40,10,2,0,1,0,38
40,9,2,13,1,0,38
54,13,2,3,1,0,38
45,13,0,0,0,4687,38
35,13,4,11,0,0,38
59,9,2,2,1,0,38
19,9,4,0,0,0,38
37,11,2,2,1,0,38
38,9,2,9,1,0,38
54,13,2,12,1,0,38
39,10,4,0,0,13550,38
17,7,4,0,1,0,38
50,13,0,9,0,0,38
45,10,2,0,1,0,38
66,10,2,10,1,0,1
19,10,4,0,1,0,38
37,9,2,13,1,0,4
55,9,2,7,1,0,38
37,9,0,0,0,0,38
35,8,0,2,1,0,38
31,5,2,2,1,0,38
34,13,2,9,0,0,38
22,10,4,0,0,0,25
41,15,2,9,1,0,38
28,9,4,2,1,0,38
26,9,4,4,1,0,38
29,13,4,7,1,0,38
27,10,0,0,0,0,38
40,13,0,0,0,0,38
39,14,4,3,1,0,38
52,9,0,0,1,0,38
23,7,4,2,1,0,38
54,10,2,3,1,0,38
47,9,2,0,1,0,25
26,9,4,9,0,0,38
36,9,2,13,1,0,38
39,14,2,9,0,7688,38
39,13,4,3,0,0,38
33,13,2,3,1,0,38
55,9,2,3,1,0,38
49,10,2,12,1,0,38
37,14,4,9,1,0,34
30,9,2,2,1,0,38
42,10,4,3,0,0,38
41,13,2,3,1,0,38
22,9,4,2,1,0,38
42,10,5,0,0,0,38
37,10,2,11,1,0,38
30,9,2,5,1,0,38
40,14,2,9,1,0,38
53,15,2,9,1,0,38
36,7,0,7,0,0,38
33,9,4,0,1,0,38
50,10,2,2,1,0,38
37,6,4,5,1,0,38
37,11,2,10,1,0,38
34,13,4,11,0,0,38
44,14,2,3,1,0,38
40,9,4,12,0,14344,36
40,9,2,0,1,0,25
38,10,0,4,1,0,38
38,9,4,0,0,0,38
37,13,2,6,1,0,38
35,9,0,9,0,0,38
29,12,4,0,0,0,38
31,16,2,9,1,0,36
29,9,2,7,0,2635,38
43,10,2,3,1,0,38
61,9,0,0,0,0,1
37,9,2,3,1,0,38
36,10,2,3,1,0,38
28,9,0,10,1,0,38
30,9,0,7,0,0,38
35,13,2,8,1,7298,38
43,10,5,0,1,0,38
26,13,4,0,0,0,38
19,8,4,7,1,0,7
47,9,2,11,1,0,38
46,9,2,0,0,0,38
51,12,2,3,1,0,38
39,9,2,1,1,5178,38
61,8,2,2,1,0,25
32,9,2,2,1,0,38
58,9,2,2,1,0,38
46,15,2,9,0,7688,38
26,13,2,11,0,0,38
41,12,2,9,1,0,38
52,11,0,4,0,0,38
49,16,0,9,1,0,38
26,13,2,9,0,0,38
61,9,2,0,1,0,38
59,13,5,9,0,0,38
43,13,2,11,1,0,38
59,7,2,2,0,7688,35
66,7,2,0,1,0,38
29,10,2,6,1,0,38
23,10,5,11,0,0,38
19,7,4,6,1,0,38
50,9,2,2,1,0,38
47,10,2,2,1,7688,38
43,13,2,9,1,0,38
24,9,4,0,1,0,38
28,9,0,0,0,0,38
53,9,2,13,1,0,38
32,13,2,3,1,0,38
36,4,2,2,1,0,38
41,10,2,9,1,0,38
35,10,4,5,0,0,38
31,13,4,9,1,0,38
35,9,2,2,1,7298,38
56,10,2,3,1,0,38
31,10,5,11,0,0,25
39,9,2,2,1,0,38
54,9,0,13,1,0,38
45,13,2,11,1,0,38
53,14,2,9,1,0,38
29,13,2,9,0,7688,38
32,13,2,3,1,0,38
43,10,2,10,1,3103,38
58,12,2,8,0,0,30
26,9,4,0,1,0,38
27,13,4,0,0,0,38
48,13,2,9,1,0,1
51,13,2,10,1,0,38
51,16,2,9,1,0,38
33,11,2,12,0,0,38
59,10,2,2,1,0,38
59,7,2,6,1,0,38
46,12,2,3,1,15024,38
38,10,6,13,0,0,38
54,9,2,2,1,0,38
33,9,2,0,1,0,38
38,9,0,0,0,0,38
17,6,4,0,1,0,38
47,4,4,2,1,0,38
25,13,4,0,0,0,38
40,14,4,0,0,0,38
18,6,4,5,1,0,38
42,9,2,5,1,0,38
42,6,2,5,1,99999,38
41,13,2,0,0,0,29
34,9,2,6,1,0,38
26,9,2,0,1,0,38
47,9,2,2,1,0,38
45,10,2,2,1,0,38
34,16,2,9,1,0,38
37,13,2,3,1,15024,38
31,7,2,2,1,0,38
37,14,4,11,1,0,38
26,13,4,2,1,0,25
49,9,2,6,1,7298,38
50,10,2,11,1,0,38
35,9,2,2,1,0,38
67,13,5,11,1,0,38
19,9,4,4,1,0,38
32,10,0,0,0,0,38
47,13,6,8,0,25236,38
34,3,2,4,1,0,25
36,10,0,11,0,0,38
40,9,2,2,1,7298,38
26,9,2,9,1,0,38
56,9,2,6,1,0,38
26,13,4,2,1,3325,38
43,13,4,9,1,0,38
28,9,4,5,0,0,38
32,10,5,12,0,0,38
45,9,0,0,0,0,38
32,10,4,0,0,4101,38
40,11,2,9,0,0,38
26,10,0,5,1,0,38
35,13,2,9,1,0,38
35,13,2,11,1,0,38
31,10,2,11,1,0,38
80,12,6,11,1,0,38
35,9,4,0,1,0,38
37,9,2,11,1,99999,38
50,11,2,13,1,0,38
26,12,4,2,0,0,38
48,9,2,2,1,0,38
37,9,2,6,1,0,38
44,4,2,2,1,0,38
54,11,2,11,1,0,38
33,9,2,11,1,0,38
55,13,2,9,1,15024,38
25,4,2,2,1,0,25
35,14,2,9,1,7298,38
26,9,0,0,0,0,38
22,9,4,0,0,0,38
36,13,2,0,1,0,23
35,9,0,3,0,0,38
35,13,4,0,1,0,38
36,9,2,6,1,0,38
30,9,4,11,0,0,38
26,11,0,2,1,0,38
39,16,2,9,1,0,38
32,13,2,9,1,0,38
35,10,2,11,1,0,38
28,3,4,2,1,0,25
31,2,2,5,1,0,25
38,10,2,3,1,0,38
32,13,2,3,1,0,38
36,12,4,12,1,14344,8
63,13,2,9,1,0,38
39,9,2,10,1,0,38
29,13,2,9,1,0,38
28,10,2,10,1,0,38
42,15,0,9,0,0,38
19,9,4,2,0,0,38
33,9,4,5,1,0,22
34,9,4,9,0,0,38
43,10,2,11,1,7688,38
27,13,4,11,0,0,38
36,13,2,3,1,7298,38
35,12,0,7,0,0,38
37,14,4,3,0,0,38
22,10,4,10,1,0,38
50,15,1,3,0,0,38
33,3,2,2,1,0,38
40,10,4,2,1,0,38
29,14,4,11,1,0,38
58,9,2,4,1,0,38
40,4,2,2,1,0,38
41,9,4,11,0,0,38
23,10,4,3,1,0,38
38,13,2,9,1,0,38
43,10,2,11,1,0,38
43,13,2,3,1,0,38
20,9,4,13,1,0,38
39,15,2,3,1,0,38
39,14,2,9,1,0,29
38,9,2,11,1,7298,38
42,13,2,3,1,0,38
44,13,2,3,1,0,38
22,9,4,6,0,99999,16
41,14,0,9,1,0,38
51,11,2,2,1,5013,38
30,13,2,9,1,0,38
35,13,2,11,1,15024,38
38,10,2,2,1,0,38
46,9,2,6,1,0,38
41,14,2,3,1,0,38
37,13,2,3,1,7298,38
46,12,2,10,1,0,38
22,9,4,4,1,0,38
37,13,0,9,0,0,38
48,10,2,2,1,0,38
58,10,2,4,1,0,38
48,10,2,13,1,0,38
39,13,2,9,0,0,38
38,9,4,0,0,0,38
47,10,2,3,1,0,38
43,10,2,11,1,0,38
42,15,0,9,1,25236,38
63,9,2,3,1,0,38
35,7,4,2,1,6849,38
38,13,2,3,1,0,38
56,9,2,13,1,0,38
35,10,2,11,1,0,38
36,9,2,2,1,0,38
40,11,2,9,1,0,38
35,15,2,3,1,0,38
39,11,2,9,1,0,38
26,10,2,11,1,0,38
39,13,0,3,0,0,38
29,13,4,11,0,13550,38
28,13,4,10,1,0,38
50,11,0,9,0,0,38
41,9,6,3,1,914,38
25,13,4,11,0,6849,38
29,13,4,11,1,0,38
41,14,2,9,1,0,38
30,13,2,3,1,0,9
40,8,2,10,1,0,23
43,14,2,3,0,0,38
33,8,2,10,1,0,38
50,9,6,13,0,0,38
49,10,2,12,1,0,38
