ID,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,last_pymnt_d_month,last_pymnt_d_year,last_credit_pull_d_month,last_credit_pull_d_year
43555,10000.0,10000.0,10000.0, 60 months,28.72,315.72,7 years,MORTGAGE,70000.0,Not Verified,Fully Paid,n,small_business,CO,18.43,0.0,690.0,694.0,0.0,14.0,1.0,34092.0,71.3,19.0,w,0.0,0.0,10875.6943017425,10875.69,10000.0,875.69,0.0,0.0,0.0,10260.21,674.0,670.0,0.0,1.0,Individual,0.0,2409.0,173689.0,47800.0,7.0,13361.0,3951.0,81.2,0.0,0.0,96.0,107.0,9.0,9.0,2.0,9.0,11.0,0.0,6.0,9.0,7.0,7.0,2.0,12.0,15.0,9.0,14.0,0.0,0.0,0.0,3.0,100.0,66.7,1.0,0.0,204182.0,40618.0,21000.0,12135.0,N,Cash,N,9,2018,9,2009,0,2019,0,2019
62432,18000.0,18000.0,17975.0, 60 months,30.84,591.69,10+ years,MORTGAGE,55000.0,Source Verified,Charged Off,n,debt_consolidation,PA,11.15,1.0,660.0,664.0,2.0,19.0,0.0,6562.0,25.7,30.0,f,0.0,0.0,7038.6,7028.82,1787.93,5250.67,0.0,0.0,0.0,591.69,549.0,545.0,1.0,1.0,Individual,0.0,431.0,113984.0,25500.0,14.0,6705.0,3534.0,56.4,0.0,0.0,117.0,147.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,11.0,4.0,8.0,4.0,17.0,22.0,11.0,19.0,0.0,0.0,0.0,7.0,90.0,25.0,0.0,0.0,148200.0,11038.0,8100.0,4670.0,N,Cash,N,3,2017,8,2002,3,2018,2,2019
6887,32000.0,32000.0,32000.0, 60 months,9.92,678.65,10+ years,MORTGAGE,104000.0,Verified,Current,n,debt_consolidation,CT,16.14,0.0,695.0,699.0,0.0,16.0,0.0,20592.0,83.7,27.0,w,26798.31,26798.31,8108.53,8108.53,5201.69,2906.84,0.0,0.0,0.0,678.65,674.0,670.0,0.0,1.0,Individual,0.0,0.0,205174.0,24600.0,2.0,12823.0,1683.0,89.2,0.0,0.0,233.0,161.0,24.0,16.0,3.0,24.0,11.0,1.0,7.0,13.0,7.0,10.0,6.0,13.0,18.0,13.0,16.0,0.0,0.0,0.0,0.0,96.2,85.7,0.0,0.0,244050.0,35471.0,15600.0,24000.0,N,Cash,N,2,2018,8,1998,2,2019,2,2019
75331,24000.0,24000.0,23950.0, 36 months,13.33,812.48,1 year,MORTGAGE,200000.0,Source Verified,Fully Paid,n,home_improvement,TX,11.58,0.0,695.0,699.0,1.0,10.0,0.0,20799.0,61.2,26.0,f,0.0,0.0,29231.2851402636,29170.39,24000.0,5231.29,0.0,0.0,0.0,812.26,734.0,730.0,0.0,1.0,Individual,0.0,0.0,460986.0,34000.0,3.0,46099.0,876.0,94.8,0.0,0.0,144.0,268.0,3.0,3.0,4.0,31.0,3.0,0.0,4.0,6.0,4.0,7.0,10.0,7.0,12.0,6.0,10.0,0.0,0.0,0.0,2.0,96.2,75.0,0.0,0.0,516441.0,64116.0,17000.0,65441.0,N,Cash,N,9,2015,5,1993,9,2018,2,2019
22864,10000.0,10000.0,10000.0, 60 months,14.08,233.1,4 years,RENT,24000.0,Source Verified,Current,n,debt_consolidation,ME,10.8,0.0,675.0,679.0,1.0,4.0,0.0,8362.0,71.5,14.0,w,7421.31,7421.31,4058.2,4058.2,2578.69,1479.51,0.0,0.0,0.0,233.1,689.0,685.0,0.0,1.0,Individual,0.0,0.0,8362.0,11700.0,1.0,2091.0,895.0,88.8,0.0,0.0,135.0,222.0,16.0,16.0,2.0,118.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,78.6,100.0,0.0,0.0,11700.0,8362.0,8000.0,0.0,N,Cash,N,11,2017,5,1999,2,2019,2,2019
31770,15900.0,15900.0,15900.0, 36 months,15.49,555.01,10+ years,MORTGAGE,62500.0,Verified,Fully Paid,n,small_business,MO,18.43,3.0,705.0,709.0,1.0,7.0,0.0,2151.0,31.2,29.0,w,0.0,0.0,17507.6310575882,17507.63,15900.0,1607.63,0.0,0.0,0.0,13649.93,684.0,680.0,0.0,1.0,Joint App,0.0,0.0,187714.0,6900.0,6.0,26816.0,2493.0,22.1,0.0,0.0,190.0,260.0,6.0,1.0,3.0,13.0,0.0,3.0,2.0,3.0,2.0,5.0,16.0,4.0,9.0,3.0,7.0,0.0,0.0,0.0,3.0,84.6,0.0,0.0,0.0,216366.0,81500.0,3200.0,76466.0,N,Cash,N,4,2018,4,1994,1,2019,2,2019
26479,24000.0,24000.0,24000.0, 36 months,15.99,843.66,7 years,OWN,400000.0,Source Verified,Late (31-120 days),n,credit_card,CT,12.86,0.0,715.0,719.0,2.0,14.0,0.0,494514.0,63.2,35.0,w,8594.23,8594.23,21080.38,21080.38,15405.77,5632.43,42.18,0.0,0.0,843.66,649.0,645.0,0.0,1.0,Individual,0.0,0.0,1448559.0,545300.0,8.0,120713.0,5947.0,82.4,0.0,0.0,138.0,193.0,1.0,1.0,4.0,8.0,1.0,0.0,4.0,6.0,4.0,7.0,11.0,7.0,16.0,6.0,14.0,0.0,0.0,0.0,6.0,100.0,75.0,0.0,0.0,1541521.0,657494.0,33800.0,167330.0,N,Cash,N,11,2016,7,1980,0,2019,2,2019
85221,13000.0,13000.0,13000.0, 36 months,18.94,476.14,5 years,MORTGAGE,60000.0,Verified,Current,n,debt_consolidation,LA,17.2,0.0,660.0,664.0,1.0,7.0,0.0,10398.0,74.8,9.0,w,11308.74,11308.74,2829.48,2829.48,1691.26,1138.22,0.0,0.0,0.0,476.14,674.0,670.0,0.0,1.0,Individual,0.0,0.0,146913.0,13900.0,4.0,20988.0,522.0,82.6,0.0,0.0,55.0,39.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,157149.0,38767.0,3000.0,32138.0,N,Cash,N,8,2018,0,2014,2,2019,2,2019
29460,7500.0,7500.0,7500.0, 36 months,10.91,245.23,< 1 year,RENT,42000.0,Source Verified,Fully Paid,n,car,KY,24.23,1.0,695.0,699.0,1.0,7.0,0.0,1600.0,37.2,27.0,w,0.0,0.0,7682.1783031324,7682.18,7500.0,182.18,0.0,0.0,0.0,7441.5,734.0,730.0,0.0,1.0,Individual,0.0,0.0,38351.0,4300.0,7.0,5479.0,1400.0,53.3,0.0,0.0,117.0,121.0,8.0,4.0,0.0,8.0,5.0,0.0,1.0,1.0,2.0,12.0,11.0,4.0,15.0,1.0,7.0,0.0,0.0,0.0,4.0,92.6,50.0,0.0,0.0,50644.0,38351.0,3000.0,45744.0,N,Cash,N,11,2017,10,2007,1,2018,2,2018
10987,24000.0,24000.0,24000.0, 36 months,8.39,756.4,1 year,RENT,83000.0,Source Verified,Fully Paid,n,credit_card,WI,14.63,0.0,735.0,739.0,0.0,6.0,0.0,23158.0,97.3,16.0,w,0.0,0.0,25763.2,25763.2,24000.0,1763.2,0.0,0.0,0.0,11142.8,759.0,755.0,0.0,1.0,Individual,0.0,0.0,38299.0,60800.0,2.0,7660.0,37142.0,99.4,0.0,0.0,123.0,189.0,24.0,20.0,0.0,24.0,21.0,0.0,2.0,2.0,4.0,10.0,3.0,5.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,85030.0,38299.0,60300.0,24230.0,N,Cash,N,7,2014,10,1998,7,2015,8,2015
41693,2800.0,2800.0,2800.0, 36 months,8.99,89.03,2 years,RENT,49863.0,Verified,Fully Paid,n,debt_consolidation,TX,10.66,0.0,710.0,714.0,0.0,5.0,0.0,361.0,51.6,17.0,w,0.0,0.0,3085.4518371144,3085.45,2800.0,285.45,0.0,0.0,0.0,1284.31,724.0,720.0,0.0,1.0,Individual,0.0,0.0,10195.0,700.0,1.0,2039.0,339.0,51.6,0.0,0.0,119.0,111.0,42.0,5.0,0.0,42.0,7.0,0.0,1.0,1.0,1.0,3.0,14.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,15736.0,10195.0,700.0,15036.0,N,Cash,N,7,2016,8,2006,2,2018,2,2019
86825,15800.0,15800.0,15750.0, 60 months,11.14,344.64,8 years,RENT,44000.0,Verified,Charged Off,n,debt_consolidation,NY,20.75,0.0,705.0,709.0,0.0,12.0,0.0,9559.0,49.3,17.0,f,0.0,0.0,17016.8300496277,16962.98,12212.3,4679.53,0.0,125.0,22.50000001,344.64,619.0,615.0,0.0,1.0,Individual,0.0,0.0,25258.0,19400.0,4.0,2296.0,8533.0,51.0,0.0,0.0,177.0,155.0,8.0,8.0,0.0,8.0,21.0,0.0,2.0,4.0,3.0,6.0,7.0,6.0,10.0,4.0,12.0,0.0,0.0,0.0,1.0,94.0,66.7,0.0,0.0,49756.0,25258.0,17400.0,30356.0,N,Cash,Y,4,2013,9,1998,5,2017,2,2019
70390,16000.0,16000.0,16000.0, 60 months,20.75,430.61,10+ years,RENT,66000.0,Verified,Charged Off,n,debt_consolidation,FL,44.29,0.0,675.0,679.0,0.0,22.0,0.0,23858.0,55.0,31.0,w,0.0,0.0,2134.61,2134.61,796.8,1337.81,0.0,0.0,0.0,430.61,499.0,0.0,0.0,1.0,Individual,0.0,0.0,75052.0,43400.0,6.0,3411.0,1244.0,91.3,0.0,0.0,90.0,116.0,22.0,8.0,0.0,22.0,22.0,0.0,8.0,14.0,8.0,8.0,10.0,17.0,20.0,14.0,22.0,0.0,0.0,0.0,3.0,100.0,62.5,0.0,0.0,104759.0,75052.0,14300.0,58678.0,N,DirectPay,N,1,2016,5,2006,6,2016,2,2017
52064,21000.0,21000.0,21000.0, 36 months,13.99,717.63,9 years,MORTGAGE,105000.0,Verified,Fully Paid,n,debt_consolidation,MD,20.07,1.0,665.0,669.0,0.0,14.0,0.0,27762.0,47.9,36.0,w,0.0,0.0,21998.84,21998.84,21000.0,998.84,0.0,0.0,0.0,19878.59,564.0,560.0,0.0,1.0,Individual,0.0,0.0,372316.0,57900.0,4.0,26594.0,18031.0,59.9,0.0,0.0,144.0,213.0,2.0,2.0,6.0,2.0,9.0,0.0,5.0,7.0,5.0,10.0,9.0,10.0,21.0,7.0,14.0,0.0,0.0,0.0,3.0,97.2,60.0,0.0,0.0,426150.0,59907.0,45000.0,37250.0,N,Cash,N,8,2015,11,1997,1,2016,3,2018
39434,14600.0,14600.0,14600.0, 60 months,16.55,359.33,5 years,MORTGAGE,58900.0,Source Verified,Current,n,debt_consolidation,VA,20.05,0.0,665.0,669.0,0.0,12.0,0.0,34596.0,70.0,25.0,w,5141.48,5141.48,15794.11,15794.11,9458.52,6335.59,0.0,0.0,0.0,359.33,714.0,710.0,0.0,1.0,Individual,0.0,0.0,174617.0,48600.0,5.0,14551.0,0.0,101.1,0.0,0.0,149.0,185.0,5.0,5.0,4.0,20.0,9.0,0.0,3.0,11.0,3.0,3.0,3.0,11.0,18.0,11.0,12.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,200076.0,34596.0,7700.0,0.0,N,Cash,N,6,2015,1,2000,2,2019,2,2019
34952,6000.0,6000.0,6000.0, 36 months,11.99,199.26,10+ years,MORTGAGE,95000.0,Source Verified,Current,n,major_purchase,IL,13.37,0.0,695.0,699.0,1.0,5.0,0.0,2922.0,27.6,8.0,w,2900.58,2900.58,3981.42,3981.42,3099.42,882.0,0.0,0.0,0.0,299.0,764.0,760.0,0.0,1.0,Individual,0.0,251.0,263102.0,10600.0,4.0,52620.0,5775.0,23.0,0.0,0.0,164.0,271.0,10.0,10.0,2.0,15.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,254932.0,26867.0,7500.0,31032.0,N,Cash,N,7,2017,11,1994,2,2019,2,2019
87359,4000.0,4000.0,4000.0, 36 months,7.97,125.3,10+ years,OWN,47000.0,Source Verified,Current,n,credit_card,LA,22.98,1.0,685.0,689.0,0.0,9.0,0.0,15103.0,26.9,17.0,w,1782.92,1782.92,2627.76,2627.76,2217.08,410.68,0.0,0.0,0.0,125.3,764.0,760.0,0.0,1.0,Individual,1.0,0.0,28616.0,56200.0,1.0,3180.0,31611.0,17.5,0.0,171.0,90.0,317.0,28.0,18.0,0.0,28.0,1.0,0.0,4.0,6.0,4.0,6.0,5.0,8.0,12.0,6.0,8.0,0.0,1.0,0.0,0.0,94.1,0.0,0.0,0.0,81612.0,28616.0,38300.0,25412.0,N,Cash,N,5,2017,0,1991,2,2019,2,2019
98460,24575.0,24575.0,24575.0, 60 months,16.29,601.41,10+ years,MORTGAGE,54628.0,Verified,Fully Paid,n,debt_consolidation,FL,24.8,0.0,695.0,699.0,0.0,13.0,0.0,24563.0,89.3,27.0,w,0.0,0.0,34627.79,34627.79,24575.0,10052.79,0.0,0.0,0.0,11172.8,769.0,765.0,0.0,1.0,Individual,0.0,0.0,85755.0,27500.0,4.0,6597.0,1328.0,93.8,0.0,0.0,99.0,286.0,18.0,18.0,3.0,18.0,14.0,0.0,6.0,9.0,6.0,11.0,6.0,10.0,18.0,9.0,13.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,101977.0,32581.0,21400.0,19277.0,N,Cash,N,3,2013,8,1989,7,2016,7,2016
44988,18000.0,18000.0,18000.0, 36 months,17.99,650.66,2 years,RENT,90000.0,Source Verified,Charged Off,n,debt_consolidation,FL,11.03,0.0,680.0,684.0,1.0,10.0,0.0,12698.0,36.8,12.0,w,0.0,0.0,8495.43,8495.43,4075.55,2470.58,0.0,1949.3,350.874,650.66,529.0,525.0,0.0,1.0,Individual,0.0,0.0,22410.0,34500.0,11.0,2241.0,19802.0,39.1,0.0,0.0,106.0,23.0,4.0,4.0,0.0,4.0,1.0,0.0,8.0,8.0,8.0,9.0,2.0,9.0,10.0,8.0,10.0,0.0,0.0,0.0,7.0,100.0,12.5,0.0,0.0,44500.0,22410.0,32500.0,10000.0,N,Cash,N,6,2016,8,2007,4,2017,10,2017
78392,21000.0,21000.0,21000.0, 36 months,9.17,669.46,2 years,RENT,80000.0,Source Verified,Charged Off,n,debt_consolidation,FL,5.25,0.0,685.0,689.0,0.0,6.0,0.0,13601.0,66.0,15.0,f,0.0,0.0,21770.64,21770.64,16478.73,3088.69,33.47,2169.75,390.5549999307,197.25,619.0,615.0,0.0,1.0,Individual,0.0,0.0,13601.0,20600.0,2.0,2267.0,5540.0,47.7,0.0,0.0,98.0,114.0,5.0,5.0,1.0,5.0,7.0,1.0,5.0,6.0,5.0,8.0,3.0,6.0,11.0,6.0,6.0,0.0,0.0,0.0,1.0,93.3,0.0,0.0,0.0,20600.0,13601.0,10600.0,0.0,N,Cash,Y,4,2015,10,2005,2,2018,1,2019
33983,30000.0,30000.0,30000.0, 36 months,6.97,925.91,3 years,MORTGAGE,115000.0,Source Verified,Fully Paid,n,debt_consolidation,CA,14.25,0.0,735.0,739.0,0.0,6.0,0.0,35168.0,54.1,25.0,w,0.0,0.0,31953.9002004852,31953.9,30000.0,1953.9,0.0,0.0,0.0,18940.3,739.0,735.0,0.0,1.0,Individual,0.0,0.0,305760.0,65000.0,4.0,50960.0,29832.0,54.1,0.0,0.0,126.0,139.0,30.0,14.0,5.0,30.0,9.0,0.0,2.0,2.0,3.0,11.0,4.0,3.0,15.0,2.0,6.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,356972.0,66711.0,65000.0,44548.0,N,Cash,N,2,2016,7,2004,5,2017,5,2017
86475,17625.0,17625.0,17625.0, 60 months,16.29,431.33,3 years,RENT,40000.0,Verified,Charged Off,n,credit_card,CA,29.43,0.0,695.0,699.0,0.0,11.0,0.0,17384.0,72.4,19.0,f,0.0,0.0,3450.64,3450.64,1610.39,1837.69,0.0,2.56,0.0,431.33,669.0,665.0,0.0,1.0,Individual,0.0,0.0,30666.0,24000.0,0.0,2788.0,0.0,101.2,0.0,0.0,80.0,184.0,40.0,31.0,0.0,43.0,9.0,0.0,5.0,8.0,5.0,8.0,4.0,10.0,15.0,8.0,11.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,45212.0,30666.0,15600.0,21212.0,N,Cash,N,1,2013,11,1997,9,2013,2,2019
72035,15000.0,15000.0,15000.0, 36 months,7.99,469.98,< 1 year,MORTGAGE,100000.0,Verified,Fully Paid,n,home_improvement,CA,6.55,0.0,785.0,789.0,1.0,7.0,0.0,4436.0,9.3,22.0,w,0.0,0.0,16786.8381132655,16786.84,15000.0,1786.84,0.0,0.0,0.0,4574.02,794.0,790.0,0.0,1.0,Individual,0.0,0.0,350424.0,47500.0,5.0,50061.0,14790.0,22.2,0.0,0.0,123.0,131.0,0.0,0.0,2.0,5.0,5.0,0.0,2.0,3.0,2.0,6.0,4.0,5.0,16.0,3.0,7.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,398947.0,20347.0,19000.0,19447.0,N,Cash,N,10,2016,10,2005,1,2019,1,2019
9745,7200.0,7200.0,7200.0, 36 months,10.91,235.42,3 years,MORTGAGE,48220.0,Not Verified,Current,n,car,NJ,9.98,0.0,690.0,694.0,0.0,9.0,0.0,1368.0,8.6,25.0,w,3286.87,3286.87,4935.09,4935.09,3913.13,1021.96,0.0,0.0,0.0,235.42,714.0,710.0,0.0,1.0,Individual,0.0,0.0,29528.0,16000.0,4.0,3281.0,6445.0,17.4,0.0,0.0,128.0,139.0,15.0,15.0,0.0,26.0,8.0,1.0,2.0,3.0,3.0,10.0,7.0,7.0,18.0,3.0,9.0,0.0,0.0,0.0,0.0,91.7,0.0,0.0,0.0,40000.0,29528.0,7800.0,24000.0,N,Cash,N,5,2017,10,2005,2,2019,2,2019
87173,1500.0,1500.0,1500.0, 36 months,7.35,46.56,5 years,RENT,65000.0,Verified,Fully Paid,n,debt_consolidation,OH,19.77,0.0,730.0,734.0,0.0,8.0,0.0,8619.0,94.7,14.0,w,0.0,0.0,1501.84,1501.84,1500.0,1.84,0.0,0.0,0.0,1502.45,649.0,645.0,0.0,1.0,Individual,0.0,0.0,34914.0,9100.0,0.0,4364.0,481.0,94.7,0.0,0.0,144.0,155.0,25.0,25.0,0.0,25.0,13.0,0.0,4.0,4.0,4.0,5.0,8.0,4.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,66430.0,34914.0,9100.0,57330.0,N,Cash,N,4,2017,5,2004,5,2017,5,2017
36699,18325.0,18325.0,18325.0, 60 months,30.79,601.8,4 years,RENT,100000.0,Source Verified,Charged Off,n,debt_consolidation,CA,15.26,0.0,700.0,704.0,1.0,13.0,0.0,14130.0,39.7,30.0,w,0.0,0.0,3280.7,3280.7,131.61,438.84,0.0,2710.25,243.9225,601.8,594.0,590.0,0.0,1.0,Individual,0.0,0.0,53075.0,35600.0,10.0,4423.0,17470.0,44.7,0.0,0.0,120.0,272.0,5.0,3.0,0.0,5.0,5.0,4.0,6.0,6.0,8.0,17.0,7.0,10.0,21.0,6.0,13.0,0.0,0.0,0.0,7.0,86.7,12.5,0.0,0.0,78849.0,53075.0,31600.0,43249.0,N,Cash,N,4,2018,8,1995,6,2018,11,2018
58206,8000.0,8000.0,8000.0, 36 months,13.99,273.39,7 years,RENT,81000.0,Source Verified,Current,n,credit_card,NJ,28.96,0.0,675.0,679.0,0.0,29.0,1.0,22203.0,46.5,41.0,w,3279.88,3279.88,6275.53,6275.53,4720.12,1555.41,0.0,0.0,0.0,273.39,669.0,665.0,0.0,1.0,Individual,0.0,0.0,56632.0,48500.0,14.0,2023.0,9144.0,67.9,0.0,0.0,172.0,81.0,1.0,1.0,0.0,3.0,21.0,0.0,8.0,13.0,11.0,17.0,8.0,24.0,33.0,13.0,29.0,0.0,0.0,0.0,7.0,100.0,45.5,0.0,1.0,101256.0,56632.0,26900.0,52756.0,N,Cash,N,3,2017,11,2002,2,2019,2,2019
1231,35000.0,35000.0,35000.0, 36 months,11.53,1154.66,3 years,MORTGAGE,450000.0,Verified,Fully Paid,n,other,FL,10.49,0.0,775.0,779.0,0.0,18.0,0.0,13830.0,0.0,28.0,w,0.0,0.0,41113.753981856,41113.75,35000.0,6113.75,0.0,0.0,0.0,11137.43,764.0,760.0,0.0,1.0,Individual,0.0,0.0,1057413.0,53500.0,3.0,58745.0,39670.0,0.0,0.0,0.0,176.0,126.0,26.0,2.0,1.0,26.0,0.0,0.0,2.0,2.0,4.0,6.0,17.0,4.0,10.0,2.0,18.0,0.0,0.0,0.0,2.0,96.3,25.0,0.0,0.0,1196058.0,331683.0,53500.0,404658.0,N,Cash,N,4,2015,8,2000,8,2017,8,2017
7133,12000.0,12000.0,12000.0, 36 months,9.75,385.8,5 years,RENT,62000.0,Source Verified,Current,n,debt_consolidation,FL,6.41,0.0,675.0,679.0,1.0,3.0,0.0,12075.0,92.2,5.0,w,382.66,382.66,13490.0,13490.0,11617.34,1872.66,0.0,0.0,0.0,385.8,689.0,685.0,0.0,1.0,Individual,0.0,0.0,12075.0,13100.0,0.0,4025.0,508.0,93.7,0.0,0.0,179.0,55.0,27.0,27.0,0.0,51.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,13100.0,12075.0,8100.0,0.0,N,Cash,N,2,2016,3,2001,1,2019,2,2019
61326,5575.0,5575.0,5575.0, 36 months,15.02,193.32,2 years,RENT,75000.0,Not Verified,Current,n,credit_card,FL,19.92,0.0,675.0,679.0,0.0,11.0,0.0,2439.0,31.7,15.0,f,4941.64,4941.64,992.19,992.19,633.36,358.83,0.0,0.0,0.0,193.32,699.0,695.0,0.0,1.0,Individual,0.0,1622.0,46668.0,7700.0,9.0,4243.0,4144.0,28.6,0.0,0.0,95.0,81.0,6.0,6.0,0.0,6.0,10.0,1.0,3.0,5.0,6.0,8.0,4.0,9.0,11.0,5.0,11.0,0.0,0.0,0.0,1.0,93.3,16.7,0.0,0.0,63805.0,46668.0,5800.0,56105.0,N,Cash,N,9,2018,9,2010,2,2019,2,2019
98483,23000.0,23000.0,23000.0, 60 months,9.8,486.43,10+ years,OWN,75000.0,Not Verified,Charged Off,n,credit_card,FL,16.75,0.0,750.0,754.0,0.0,7.0,0.0,39585.0,81.8,13.0,w,0.0,0.0,4365.35,4365.35,2776.85,1588.5,0.0,0.0,0.0,486.43,599.0,595.0,0.0,1.0,Individual,0.0,0.0,198967.0,48400.0,2.0,28424.0,6629.0,65.3,0.0,0.0,256.0,152.0,10.0,10.0,1.0,10.0,10.0,0.0,2.0,3.0,3.0,6.0,3.0,5.0,9.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,252899.0,62495.0,19100.0,29999.0,N,Cash,N,0,2016,8,1994,9,2016,2,2019
53332,20000.0,20000.0,20000.0, 60 months,10.07,425.64,< 1 year,RENT,85000.0,Source Verified,Current,n,debt_consolidation,MA,29.73,0.0,750.0,754.0,1.0,13.0,0.0,14448.0,31.5,30.0,w,17322.37,17322.37,4228.43,4228.43,2677.63,1550.8,0.0,0.0,0.0,425.64,744.0,740.0,0.0,1.0,Individual,0.0,0.0,78991.0,45900.0,2.0,6076.0,29157.0,30.9,0.0,0.0,129.0,188.0,28.0,23.0,5.0,28.0,2.0,0.0,4.0,6.0,7.0,12.0,9.0,9.0,15.0,6.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,143665.0,78991.0,42200.0,97765.0,N,Cash,N,4,2018,8,2002,2,2019,2,2019
26477,9000.0,9000.0,9000.0, 36 months,9.44,288.05,1 year,MORTGAGE,90000.0,Not Verified,Charged Off,n,credit_card,CO,15.15,1.0,685.0,689.0,0.0,14.0,0.0,22111.0,36.4,51.0,w,0.0,0.0,2018.71,2018.71,1557.11,461.6,0.0,0.0,0.0,288.05,589.0,585.0,0.0,1.0,Individual,0.0,0.0,289335.0,60800.0,6.0,20667.0,17621.0,29.5,0.0,0.0,117.0,150.0,15.0,10.0,3.0,51.0,3.0,0.0,2.0,3.0,4.0,10.0,20.0,12.0,28.0,3.0,14.0,0.0,0.0,0.0,1.0,98.0,25.0,0.0,0.0,339157.0,60544.0,25000.0,42704.0,N,Cash,N,4,2017,10,2004,0,2018,6,2018
74818,7000.0,7000.0,7000.0, 36 months,10.99,229.14,2 years,RENT,40000.0,Not Verified,Fully Paid,n,credit_card,NY,16.38,1.0,665.0,669.0,0.0,16.0,0.0,9241.0,85.6,24.0,w,0.0,0.0,7619.74,7619.74,7000.0,619.74,0.0,0.0,0.0,5328.34,739.0,735.0,0.0,1.0,Individual,0.0,0.0,32836.0,10800.0,4.0,2189.0,682.0,89.2,0.0,0.0,88.0,104.0,5.0,5.0,0.0,15.0,17.0,0.0,5.0,10.0,5.0,10.0,7.0,11.0,17.0,10.0,16.0,0.0,0.0,0.0,2.0,91.7,100.0,0.0,0.0,36896.0,32836.0,6300.0,26096.0,N,Cash,N,4,2014,8,2005,3,2015,2,2019
30651,35000.0,35000.0,34925.0, 36 months,14.65,1207.3,2 years,MORTGAGE,120000.0,Source Verified,Fully Paid,n,debt_consolidation,NJ,26.59,0.0,720.0,724.0,0.0,9.0,0.0,26659.0,81.3,13.0,f,0.0,0.0,43433.114871518905,43340.04,35000.0,8433.11,0.0,0.0,0.0,2413.4,699.0,695.0,0.0,1.0,Individual,0.0,0.0,298321.0,32800.0,4.0,33147.0,3692.0,82.7,0.0,0.0,82.0,98.0,19.0,2.0,1.0,27.0,4.0,0.0,2.0,4.0,2.0,3.0,5.0,5.0,7.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,359059.0,92801.0,21300.0,70022.0,N,Cash,N,7,2015,5,2007,6,2018,7,2018
